snapshot_date,product_id,warehouse,stock,reorder_level,safety_stock,lead_time_days,units_sold_this_month
2024-10-01,PRD00191,WH-MUM,427,142,56,8,17
2024-10-01,PRD00623,WH-MUM,553,57,22,19,104
2024-10-01,PRD00043,WH-KOL,4,100,40,3,256
2024-10-01,PRD00331,WH-BLR,173,179,71,16,195
2024-10-01,PRD00596,WH-MUM,99,126,50,3,255
2024-10-01,PRD00088,WH-HYD,535,124,49,5,86
2024-10-01,PRD00422,WH-MUM,242,110,44,13,257
2024-10-01,PRD00255,WH-DEL,771,84,33,6,291
2024-10-01,PRD00024,WH-CHN,32,92,36,6,258
2024-10-01,PRD00273,WH-CHN,31,111,44,16,275
2024-10-01,PRD00744,WH-HYD,191,69,27,26,53
2024-10-01,PRD00661,WH-DEL,432,146,58,24,9
2024-10-01,PRD00541,WH-MUM,335,134,53,20,180
2024-10-01,PRD00733,WH-KOL,613,52,20,12,139
2024-10-01,PRD00349,WH-HYD,252,108,43,19,97
2024-10-01,PRD00574,WH-CHN,47,129,51,3,21
2024-10-01,PRD00198,WH-MUM,511,83,33,29,229
2024-10-01,PRD00010,WH-HYD,251,57,22,16,196
2024-10-01,PRD00286,WH-BLR,294,194,77,16,258
2024-10-01,PRD00461,WH-KOL,588,108,43,13,19
2024-10-01,PRD00293,WH-BLR,174,162,64,17,74
2024-10-01,PRD00748,WH-CHN,100,189,75,27,209
2024-10-01,PRD00437,WH-DEL,434,83,33,7,63
2024-10-01,PRD00098,WH-CHN,563,137,54,20,18
2024-10-01,PRD00219,WH-KOL,179,70,28,24,58
2024-10-01,PRD00486,WH-CHN,360,152,60,26,88
2024-10-01,PRD00576,WH-DEL,159,163,65,10,73
2024-10-01,PRD00241,WH-HYD,75,183,73,10,163
2024-10-01,PRD00794,WH-MUM,744,71,28,22,64
2024-10-01,PRD00488,WH-MUM,223,54,21,6,270
2024-10-01,PRD00019,WH-MUM,477,185,74,14,278
2024-10-01,PRD00368,WH-HYD,146,105,42,10,132
2024-10-01,PRD00452,WH-BLR,285,55,22,15,31
2024-10-01,PRD00143,WH-BLR,580,102,40,24,239
2024-10-01,PRD00600,WH-CHN,687,173,69,5,188
2024-10-01,PRD00415,WH-KOL,573,189,75,11,175
2024-10-01,PRD00737,WH-MUM,682,72,28,14,47
2024-10-01,PRD00678,WH-KOL,117,170,68,4,252
2024-10-01,PRD00758,WH-HYD,293,70,28,5,205
2024-10-01,PRD00646,WH-CHN,109,64,25,11,151
2024-10-01,PRD00455,WH-DEL,427,57,22,23,221
2024-10-01,PRD00153,WH-DEL,656,148,59,25,148
2024-10-01,PRD00684,WH-DEL,754,65,26,11,235
2024-10-01,PRD00430,WH-HYD,762,54,21,21,23
2024-10-01,PRD00660,WH-MUM,763,78,31,16,107
2024-10-01,PRD00069,WH-HYD,267,189,75,14,296
2024-10-01,PRD00690,WH-DEL,720,178,71,27,272
2024-10-01,PRD00390,WH-HYD,170,158,63,19,25
2024-10-01,PRD00560,WH-MUM,545,141,56,10,204
2024-10-01,PRD00183,WH-DEL,653,54,21,9,148
2024-10-01,PRD00608,WH-BLR,602,57,22,4,51
2024-10-01,PRD00243,WH-HYD,185,173,69,26,263
2024-10-01,PRD00739,WH-DEL,455,177,70,27,94
2024-10-01,PRD00788,WH-BLR,464,77,30,16,176
2024-10-01,PRD00317,WH-MUM,380,120,48,8,206
2024-10-01,PRD00266,WH-MUM,660,181,72,12,231
2024-10-01,PRD00100,WH-MUM,476,61,24,14,253
2024-10-01,PRD00257,WH-HYD,552,162,64,14,280
2024-10-01,PRD00497,WH-MUM,184,127,50,7,170
2024-10-01,PRD00720,WH-DEL,487,113,45,20,13
2024-10-01,PRD00449,WH-KOL,629,97,38,9,243
2024-10-01,PRD00477,WH-HYD,40,198,79,28,83
2024-10-01,PRD00071,WH-CHN,257,188,75,10,19
2024-10-01,PRD00747,WH-HYD,105,197,78,18,27
2024-10-01,PRD00347,WH-BLR,417,126,50,15,229
2024-10-01,PRD00082,WH-DEL,116,100,40,19,226
2024-10-01,PRD00132,WH-BLR,716,184,73,3,231
2024-10-01,PRD00172,WH-BLR,443,53,21,5,283
2024-10-01,PRD00579,WH-BLR,652,190,76,16,285
2024-10-01,PRD00489,WH-KOL,389,62,24,10,172
2024-10-01,PRD00793,WH-KOL,725,61,24,20,71
2024-10-01,PRD00762,WH-CHN,9,116,46,11,160
2024-10-01,PRD00439,WH-BLR,228,85,34,4,92
2024-10-01,PRD00126,WH-MUM,82,197,78,13,49
2024-10-01,PRD00628,WH-KOL,143,191,76,28,160
2024-10-01,PRD00014,WH-BLR,369,178,71,20,167
2024-10-01,PRD00669,WH-MUM,96,111,44,28,128
2024-10-01,PRD00142,WH-MUM,506,160,64,4,140
2024-10-01,PRD00770,WH-CHN,587,66,26,15,282
2024-10-01,PRD00534,WH-MUM,716,121,48,4,219
2024-10-01,PRD00527,WH-KOL,25,114,45,14,221
2024-10-01,PRD00305,WH-CHN,93,78,31,23,45
2024-10-01,PRD00481,WH-DEL,185,63,25,16,140
2024-10-01,PRD00665,WH-KOL,452,194,77,15,85
2024-10-01,PRD00083,WH-MUM,528,184,73,28,271
2024-10-01,PRD00425,WH-DEL,644,60,24,5,187
2024-10-01,PRD00081,WH-CHN,72,146,58,4,7
2024-10-01,PRD00084,WH-KOL,561,127,50,9,22
2024-10-01,PRD00369,WH-BLR,507,140,56,20,133
2024-10-01,PRD00650,WH-KOL,670,163,65,15,208
2024-10-01,PRD00610,WH-MUM,567,128,51,16,150
2024-10-01,PRD00325,WH-MUM,405,199,79,16,86
2024-10-01,PRD00161,WH-HYD,403,172,68,5,216
2024-10-01,PRD00013,WH-KOL,579,183,73,8,172
2024-10-01,PRD00195,WH-BLR,731,177,70,8,227
2024-10-01,PRD00288,WH-DEL,662,94,37,7,203
2024-10-01,PRD00710,WH-DEL,318,183,73,9,222
2024-10-01,PRD00192,WH-CHN,439,52,20,17,193
2024-10-01,PRD00283,WH-KOL,613,89,35,16,98
2024-10-01,PRD00095,WH-KOL,282,169,67,3,13
2024-10-01,PRD00018,WH-BLR,791,179,71,12,47
2024-10-01,PRD00691,WH-CHN,178,109,43,9,59
2024-10-01,PRD00216,WH-HYD,621,67,26,3,113
2024-10-01,PRD00676,WH-MUM,246,152,60,19,280
2024-10-01,PRD00329,WH-DEL,759,143,57,19,127
2024-10-01,PRD00493,WH-KOL,150,154,61,8,142
2024-10-01,PRD00182,WH-HYD,604,177,70,25,287
2024-10-01,PRD00423,WH-DEL,300,111,44,27,197
2024-10-01,PRD00217,WH-HYD,442,163,65,8,46
2024-10-01,PRD00402,WH-CHN,394,141,56,20,275
2024-10-01,PRD00141,WH-CHN,1,146,58,21,133
2024-10-01,PRD00515,WH-KOL,533,151,60,16,129
2024-10-01,PRD00139,WH-MUM,231,67,26,21,233
2024-10-01,PRD00532,WH-CHN,670,174,69,7,287
2024-10-01,PRD00321,WH-CHN,251,138,55,18,61
2024-10-01,PRD00401,WH-HYD,14,122,48,10,241
2024-10-01,PRD00173,WH-BLR,559,90,36,19,131
2024-10-01,PRD00409,WH-DEL,16,163,65,16,168
2024-10-01,PRD00028,WH-CHN,672,80,32,14,112
2024-10-01,PRD00212,WH-CHN,71,137,54,17,218
2024-10-01,PRD00370,WH-BLR,587,191,76,17,258
2024-10-01,PRD00543,WH-DEL,599,186,74,16,93
2024-10-01,PRD00204,WH-DEL,375,152,60,13,270
2024-10-01,PRD00761,WH-DEL,788,139,55,25,123
2024-10-01,PRD00570,WH-CHN,307,179,71,19,45
2024-10-01,PRD00451,WH-MUM,725,103,41,26,178
2024-10-01,PRD00146,WH-CHN,29,70,28,14,38
2024-10-01,PRD00671,WH-CHN,371,118,47,9,86
2024-10-01,PRD00031,WH-KOL,110,90,36,3,78
2024-10-01,PRD00582,WH-BLR,40,167,66,17,283
2024-10-01,PRD00125,WH-HYD,180,156,62,16,294
2024-10-01,PRD00723,WH-DEL,385,59,23,23,118
2024-10-01,PRD00167,WH-DEL,390,65,26,14,136
2024-10-01,PRD00573,WH-MUM,19,68,27,29,26
2024-10-01,PRD00359,WH-HYD,405,132,52,24,248
2024-10-01,PRD00385,WH-MUM,455,53,21,18,93
2024-10-01,PRD00174,WH-DEL,74,100,40,20,206
2024-10-01,PRD00232,WH-CHN,613,170,68,4,138
2024-10-01,PRD00294,WH-BLR,560,106,42,16,35
2024-10-01,PRD00713,WH-KOL,555,80,32,15,65
2024-10-01,PRD00525,WH-BLR,204,134,53,10,41
2024-10-01,PRD00376,WH-BLR,80,122,48,29,41
2024-10-01,PRD00073,WH-BLR,7,107,42,19,45
2024-10-01,PRD00577,WH-KOL,34,193,77,22,189
2024-10-01,PRD00464,WH-MUM,22,136,54,5,104
2024-10-01,PRD00688,WH-MUM,541,94,37,12,141
2024-10-01,PRD00530,WH-KOL,166,55,22,18,12
2024-10-01,PRD00627,WH-KOL,64,82,32,9,279
2024-10-01,PRD00687,WH-DEL,280,96,38,7,57
2024-10-01,PRD00075,WH-CHN,667,61,24,15,20
2024-10-01,PRD00705,WH-CHN,65,124,49,26,252
2024-10-01,PRD00719,WH-BLR,610,151,60,18,245
2024-10-01,PRD00302,WH-HYD,774,65,26,25,256
2024-10-01,PRD00524,WH-CHN,5,145,58,27,79
2024-10-01,PRD00508,WH-MUM,259,87,34,21,177
2024-10-01,PRD00786,WH-MUM,630,153,61,12,67
2024-10-01,PRD00118,WH-BLR,278,177,70,25,133
2024-10-01,PRD00629,WH-HYD,0,139,55,20,190
2024-10-01,PRD00766,WH-DEL,177,87,34,12,145
2024-10-01,PRD00296,WH-HYD,568,165,66,8,32
2024-10-01,PRD00632,WH-MUM,791,103,41,6,260
2024-10-01,PRD00063,WH-KOL,240,71,28,3,196
2024-10-01,PRD00252,WH-HYD,380,156,62,9,223
2024-10-01,PRD00128,WH-DEL,552,97,38,20,181
2024-10-01,PRD00460,WH-BLR,711,131,52,15,185
2024-10-01,PRD00558,WH-MUM,371,91,36,28,234
2024-10-01,PRD00784,WH-CHN,603,124,49,13,227
2024-10-01,PRD00674,WH-KOL,619,94,37,14,7
2024-10-01,PRD00701,WH-HYD,436,199,79,21,43
2024-10-01,PRD00721,WH-MUM,373,147,58,15,281
2024-10-01,PRD00271,WH-HYD,557,58,23,18,237
2024-10-01,PRD00136,WH-KOL,787,76,30,13,288
2024-10-01,PRD00137,WH-CHN,425,95,38,29,173
2024-10-01,PRD00224,WH-DEL,211,108,43,25,22
2024-10-01,PRD00230,WH-MUM,351,153,61,21,177
2024-10-01,PRD00649,WH-KOL,312,65,26,16,184
2024-10-01,PRD00312,WH-BLR,400,174,69,29,169
2024-10-01,PRD00188,WH-HYD,719,131,52,22,194
2024-10-01,PRD00077,WH-CHN,98,76,30,16,288
2024-10-01,PRD00170,WH-DEL,31,145,58,22,272
2024-10-01,PRD00640,WH-KOL,577,84,33,19,14
2024-10-01,PRD00638,WH-BLR,413,79,31,22,140
2024-10-01,PRD00696,WH-MUM,416,158,63,29,282
2024-10-01,PRD00594,WH-KOL,618,122,48,28,215
2024-10-01,PRD00276,WH-HYD,523,124,49,24,248
2024-10-01,PRD00060,WH-BLR,215,187,74,24,32
2024-10-01,PRD00769,WH-DEL,125,66,26,21,166
2024-10-01,PRD00433,WH-KOL,661,130,52,21,250
2024-10-01,PRD00633,WH-BLR,521,85,34,29,201
2024-10-01,PRD00763,WH-CHN,510,61,24,4,245
2024-10-01,PRD00155,WH-CHN,477,194,77,15,160
2024-10-01,PRD00458,WH-CHN,252,127,50,27,92
2024-10-01,PRD00517,WH-MUM,682,79,31,22,205
2024-10-01,PRD00324,WH-MUM,728,93,37,18,271
2024-10-01,PRD00731,WH-MUM,372,145,58,12,62
2024-10-01,PRD00495,WH-CHN,346,165,66,26,193
2024-10-01,PRD00316,WH-KOL,539,83,33,21,165
2024-10-01,PRD00567,WH-DEL,499,91,36,25,201
2024-10-01,PRD00026,WH-BLR,14,175,70,13,261
2024-10-01,PRD00030,WH-MUM,551,109,43,14,291
2024-10-01,PRD00732,WH-CHN,403,83,33,24,237
2024-10-01,PRD00226,WH-BLR,335,58,23,3,250
2024-10-01,PRD00601,WH-BLR,4,176,70,26,128
2024-10-01,PRD00612,WH-KOL,562,192,76,6,97
2024-10-01,PRD00622,WH-BLR,31,105,42,17,176
2024-10-01,PRD00260,WH-DEL,618,109,43,18,292
2024-10-01,PRD00354,WH-BLR,499,89,35,29,138
2024-10-01,PRD00545,WH-MUM,42,62,24,15,90
2024-10-01,PRD00764,WH-CHN,576,72,28,21,228
2024-10-01,PRD00502,WH-HYD,704,132,52,10,208
2024-10-01,PRD00323,WH-CHN,583,120,48,15,39
2024-10-01,PRD00383,WH-BLR,263,103,41,6,274
2024-10-01,PRD00337,WH-MUM,225,156,62,17,151
2024-10-01,PRD00291,WH-CHN,451,120,48,12,84
2024-10-01,PRD00175,WH-HYD,331,177,70,22,35
2024-10-01,PRD00749,WH-CHN,159,100,40,26,295
2024-10-01,PRD00521,WH-BLR,0,79,31,28,112
2024-10-01,PRD00663,WH-KOL,699,124,49,20,90
2024-10-01,PRD00006,WH-CHN,214,84,33,25,257
2024-10-01,PRD00536,WH-DEL,239,140,56,14,70
2024-10-01,PRD00514,WH-MUM,118,130,52,7,178
2024-10-01,PRD00334,WH-BLR,128,142,56,14,286
2024-10-01,PRD00200,WH-KOL,710,93,37,19,280
2024-10-01,PRD00715,WH-DEL,637,93,37,13,248
2024-10-01,PRD00364,WH-BLR,792,84,33,3,248
2024-10-01,PRD00785,WH-BLR,386,151,60,15,234
2024-10-01,PRD00238,WH-BLR,431,134,53,21,26
2024-10-01,PRD00327,WH-BLR,769,53,21,20,77
2024-10-01,PRD00544,WH-MUM,421,159,63,24,95
2024-10-01,PRD00442,WH-CHN,560,199,79,4,162
2024-10-01,PRD00609,WH-BLR,414,139,55,8,155
2024-10-01,PRD00800,WH-MUM,531,188,75,8,26
2024-10-01,PRD00651,WH-KOL,410,141,56,25,168
2024-10-01,PRD00554,WH-DEL,144,118,47,29,28
2024-10-01,PRD00015,WH-BLR,651,174,69,10,291
2024-10-01,PRD00228,WH-DEL,789,91,36,10,216
2024-10-01,PRD00186,WH-MUM,371,63,25,27,48
2024-10-01,PRD00274,WH-KOL,613,124,49,28,108
2024-10-01,PRD00099,WH-MUM,676,67,26,5,259
2024-10-01,PRD00512,WH-CHN,616,69,27,3,197
2024-10-01,PRD00795,WH-KOL,533,118,47,3,88
2024-10-01,PRD00164,WH-CHN,775,123,49,13,31
2024-10-01,PRD00176,WH-BLR,77,185,74,16,75
2024-10-01,PRD00227,WH-DEL,525,195,78,18,8
2024-10-01,PRD00393,WH-MUM,245,100,40,14,257
2024-10-01,PRD00424,WH-MUM,274,174,69,22,166
2024-10-01,PRD00065,WH-HYD,354,96,38,23,29
2024-10-01,PRD00712,WH-MUM,110,69,27,9,76
2024-10-01,PRD00427,WH-HYD,558,52,20,12,70
2024-10-01,PRD00407,WH-CHN,748,170,68,7,125
2024-10-01,PRD00572,WH-BLR,198,142,56,5,235
2024-10-01,PRD00152,WH-DEL,121,162,64,14,142
2024-10-01,PRD00319,WH-DEL,576,135,54,21,163
2024-10-01,PRD00111,WH-BLR,313,102,40,5,202
2024-10-01,PRD00328,WH-DEL,348,54,21,22,185
2024-10-01,PRD00372,WH-BLR,20,147,58,29,95
2024-10-01,PRD00698,WH-MUM,579,73,29,5,184
2024-10-01,PRD00011,WH-BLR,219,85,34,3,56
2024-10-01,PRD00045,WH-KOL,590,91,36,25,126
2024-10-01,PRD00605,WH-HYD,795,88,35,25,221
2024-10-01,PRD00194,WH-CHN,317,53,21,5,264
2024-10-01,PRD00004,WH-CHN,281,116,46,5,240
2024-10-01,PRD00314,WH-MUM,89,99,39,13,54
2024-10-01,PRD00162,WH-KOL,753,196,78,18,298
2024-10-01,PRD00344,WH-HYD,413,143,57,7,120
2024-10-01,PRD00411,WH-CHN,758,151,60,23,50
2024-10-01,PRD00471,WH-MUM,799,114,45,20,143
2024-10-01,PRD00285,WH-CHN,352,77,30,15,160
2024-10-01,PRD00239,WH-CHN,385,113,45,10,97
2024-10-01,PRD00655,WH-CHN,228,69,27,12,219
2024-10-01,PRD00679,WH-KOL,62,189,75,27,132
2024-10-01,PRD00413,WH-DEL,326,175,70,26,266
2024-10-01,PRD00062,WH-CHN,575,59,23,8,182
2024-10-01,PRD00281,WH-MUM,483,181,72,12,93
2024-10-01,PRD00586,WH-HYD,362,73,29,7,84
2024-10-01,PRD00668,WH-HYD,427,95,38,15,72
2024-10-01,PRD00102,WH-KOL,241,172,68,21,64
2024-10-01,PRD00533,WH-BLR,613,164,65,27,43
2024-10-01,PRD00046,WH-BLR,4,82,32,28,146
2024-10-01,PRD00606,WH-MUM,67,110,44,10,58
2024-10-01,PRD00642,WH-KOL,602,77,30,29,104
2024-10-01,PRD00760,WH-DEL,601,99,39,23,147
2024-10-01,PRD00044,WH-KOL,113,136,54,20,183
2024-10-01,PRD00695,WH-HYD,492,108,43,27,187
2024-10-01,PRD00279,WH-CHN,39,86,34,18,220
2024-10-01,PRD00358,WH-KOL,104,167,66,7,185
2024-10-01,PRD00145,WH-DEL,168,79,31,23,260
2024-10-01,PRD00624,WH-KOL,553,156,62,20,237
2024-10-01,PRD00621,WH-CHN,489,62,24,17,200
2024-10-01,PRD00299,WH-KOL,162,163,65,12,277
2024-10-01,PRD00662,WH-HYD,397,69,27,24,116
2024-10-01,PRD00432,WH-BLR,440,169,67,8,191
2024-10-01,PRD00272,WH-HYD,472,178,71,19,195
2024-10-01,PRD00503,WH-CHN,65,91,36,29,239
2024-10-01,PRD00055,WH-KOL,42,69,27,5,210
2024-10-01,PRD00206,WH-DEL,740,152,60,10,245
2024-10-01,PRD00709,WH-CHN,226,147,58,13,181
2024-10-01,PRD00568,WH-MUM,631,81,32,9,66
2024-10-01,PRD00387,WH-HYD,432,85,34,19,128
2024-10-01,PRD00246,WH-CHN,343,179,71,15,20
2024-10-01,PRD00345,WH-KOL,154,188,75,24,146
2024-10-01,PRD00666,WH-DEL,282,154,61,28,100
2024-10-01,PRD00361,WH-BLR,89,147,58,24,205
2024-10-01,PRD00053,WH-DEL,189,167,66,26,90
2024-10-01,PRD00472,WH-BLR,670,99,39,9,176
2024-10-01,PRD00652,WH-HYD,363,121,48,9,216
2024-11-01,PRD00675,WH-CHN,21,59,23,14,213
2024-11-01,PRD00634,WH-BLR,667,58,23,10,275
2024-11-01,PRD00205,WH-MUM,357,172,68,4,73
2024-11-01,PRD00012,WH-HYD,232,88,35,25,262
2024-11-01,PRD00177,WH-CHN,620,104,41,18,268
2024-11-01,PRD00144,WH-CHN,253,194,77,18,249
2024-11-01,PRD00454,WH-DEL,505,80,32,20,226
2024-11-01,PRD00147,WH-MUM,528,58,23,6,193
2024-11-01,PRD00740,WH-BLR,26,149,59,10,201
2024-11-01,PRD00511,WH-CHN,562,182,72,24,156
2024-11-01,PRD00575,WH-DEL,771,133,53,8,292
2024-11-01,PRD00009,WH-CHN,704,125,50,13,169
2024-11-01,PRD00528,WH-DEL,432,86,34,29,68
2024-11-01,PRD00750,WH-BLR,399,98,39,14,162
2024-11-01,PRD00469,WH-KOL,245,196,78,6,283
2024-11-01,PRD00412,WH-CHN,715,199,79,19,260
2024-11-01,PRD00796,WH-CHN,253,157,62,16,192
2024-11-01,PRD00213,WH-MUM,695,52,20,13,22
2024-11-01,PRD00123,WH-CHN,15,146,58,29,204
2024-11-01,PRD00448,WH-KOL,693,76,30,9,27
2024-11-01,PRD00168,WH-BLR,178,127,50,15,10
2024-11-01,PRD00339,WH-HYD,415,129,51,19,115
2024-11-01,PRD00620,WH-KOL,10,68,27,15,296
2024-11-01,PRD00659,WH-CHN,435,106,42,12,226
2024-11-01,PRD00338,WH-DEL,163,61,24,18,259
2024-11-01,PRD00614,WH-CHN,636,185,74,4,258
2024-11-01,PRD00768,WH-HYD,604,139,55,21,9
2024-11-01,PRD00555,WH-MUM,53,161,64,28,151
2024-11-01,PRD00050,WH-DEL,528,182,72,22,203
2024-11-01,PRD00485,WH-MUM,209,192,76,8,195
2024-11-01,PRD00067,WH-HYD,629,152,60,10,149
2024-11-01,PRD00135,WH-MUM,56,124,49,25,77
2024-11-01,PRD00396,WH-KOL,226,67,26,26,60
2024-11-01,PRD00366,WH-BLR,515,154,61,27,216
2024-11-01,PRD00482,WH-MUM,364,66,26,13,222
2024-11-01,PRD00297,WH-HYD,751,143,57,12,95
2024-11-01,PRD00435,WH-BLR,764,81,32,9,96
2024-11-01,PRD00416,WH-DEL,320,113,45,9,13
2024-11-01,PRD00643,WH-MUM,192,89,35,22,141
2024-11-01,PRD00513,WH-BLR,560,180,72,12,44
2024-11-01,PRD00429,WH-HYD,93,120,48,15,97
2024-11-01,PRD00616,WH-HYD,45,89,35,28,217
2024-11-01,PRD00724,WH-DEL,619,112,44,11,195
2024-11-01,PRD00745,WH-DEL,113,87,34,16,201
2024-11-01,PRD00473,WH-DEL,331,127,50,29,223
2024-11-01,PRD00187,WH-DEL,451,80,32,20,190
2024-11-01,PRD00506,WH-DEL,27,135,54,23,97
2024-11-01,PRD00538,WH-DEL,160,72,28,12,223
2024-11-01,PRD00244,WH-BLR,592,104,41,3,148
2024-11-01,PRD00670,WH-KOL,593,177,70,22,269
2024-11-01,PRD00076,WH-BLR,185,103,41,19,129
2024-11-01,PRD00526,WH-KOL,198,132,52,18,35
2024-11-01,PRD00742,WH-DEL,557,57,22,10,140
2024-11-01,PRD00728,WH-BLR,152,77,30,4,159
2024-11-01,PRD00295,WH-CHN,382,185,74,3,153
2024-11-01,PRD00105,WH-BLR,20,74,29,15,207
2024-11-01,PRD00392,WH-MUM,427,148,59,22,163
2024-11-01,PRD00585,WH-BLR,363,148,59,12,113
2024-11-01,PRD00225,WH-KOL,492,160,64,6,178
2024-11-01,PRD00103,WH-HYD,445,179,71,9,125
2024-11-01,PRD00180,WH-DEL,535,145,58,7,27
2024-11-01,PRD00223,WH-KOL,570,96,38,23,281
2024-11-01,PRD00563,WH-BLR,213,65,26,8,111
2024-11-01,PRD00631,WH-BLR,792,59,23,8,271
2024-11-01,PRD00780,WH-MUM,39,115,46,7,255
2024-11-01,PRD00233,WH-MUM,411,82,32,25,298
2024-11-01,PRD00682,WH-DEL,73,84,33,15,72
2024-11-01,PRD00107,WH-KOL,280,56,22,18,96
2024-11-01,PRD00611,WH-BLR,568,97,38,19,164
2024-11-01,PRD00202,WH-KOL,17,136,54,5,154
2024-11-01,PRD00382,WH-HYD,581,145,58,5,127
2024-11-01,PRD00797,WH-KOL,658,90,36,4,246
2024-11-01,PRD00562,WH-MUM,166,112,44,5,194
2024-11-01,PRD00265,WH-KOL,747,195,78,3,18
2024-11-01,PRD00240,WH-HYD,788,102,40,11,19
2024-11-01,PRD00218,WH-MUM,74,50,20,11,110
2024-11-01,PRD00571,WH-HYD,85,165,66,25,130
2024-11-01,PRD00590,WH-KOL,607,139,55,25,139
2024-11-01,PRD00561,WH-MUM,92,56,22,16,73
2024-11-01,PRD00149,WH-DEL,349,111,44,3,151
2024-11-01,PRD00767,WH-MUM,762,129,51,21,218
2024-11-01,PRD00150,WH-BLR,126,90,36,26,285
2024-11-01,PRD00386,WH-HYD,572,182,72,12,226
2024-11-01,PRD00277,WH-KOL,165,187,74,18,145
2024-11-01,PRD00553,WH-KOL,724,124,49,12,247
2024-11-01,PRD00352,WH-MUM,57,67,26,4,263
2024-11-01,PRD00775,WH-KOL,566,164,65,9,169
2024-11-01,PRD00658,WH-CHN,294,160,64,21,186
2024-11-01,PRD00340,WH-BLR,362,101,40,26,112
2024-11-01,PRD00487,WH-KOL,319,138,55,7,62
2024-11-01,PRD00047,WH-DEL,224,116,46,22,30
2024-11-01,PRD00722,WH-KOL,293,94,37,16,7
2024-11-01,PRD00101,WH-BLR,542,177,70,23,253
2024-11-01,PRD00397,WH-KOL,542,96,38,15,71
2024-11-01,PRD00191,WH-CHN,431,96,38,4,71
2024-11-01,PRD00623,WH-KOL,189,73,29,23,148
2024-11-01,PRD00043,WH-BLR,298,99,39,25,19
2024-11-01,PRD00331,WH-BLR,678,53,21,14,286
2024-11-01,PRD00596,WH-MUM,643,108,43,4,204
2024-11-01,PRD00088,WH-KOL,21,149,59,5,293
2024-11-01,PRD00422,WH-CHN,0,60,24,26,29
2024-11-01,PRD00255,WH-DEL,783,86,34,11,13
2024-11-01,PRD00024,WH-BLR,191,124,49,22,213
2024-11-01,PRD00273,WH-MUM,772,131,52,26,95
2024-11-01,PRD00744,WH-BLR,128,191,76,4,86
2024-11-01,PRD00661,WH-HYD,747,139,55,18,7
2024-11-01,PRD00541,WH-DEL,501,82,32,23,286
2024-11-01,PRD00733,WH-KOL,184,125,50,17,210
2024-11-01,PRD00349,WH-DEL,358,194,77,23,150
2024-11-01,PRD00574,WH-DEL,12,109,43,9,160
2024-11-01,PRD00198,WH-BLR,662,176,70,9,238
2024-11-01,PRD00010,WH-MUM,497,90,36,23,223
2024-11-01,PRD00286,WH-HYD,661,138,55,17,17
2024-11-01,PRD00461,WH-BLR,719,62,24,24,141
2024-11-01,PRD00293,WH-KOL,468,167,66,11,158
2024-11-01,PRD00748,WH-BLR,198,135,54,16,92
2024-11-01,PRD00437,WH-CHN,687,100,40,26,226
2024-11-01,PRD00098,WH-KOL,527,177,70,8,84
2024-11-01,PRD00219,WH-BLR,644,81,32,11,128
2024-11-01,PRD00486,WH-MUM,395,158,63,16,213
2024-11-01,PRD00576,WH-DEL,139,74,29,7,236
2024-11-01,PRD00241,WH-CHN,483,117,46,28,122
2024-11-01,PRD00794,WH-KOL,160,75,30,16,54
2024-11-01,PRD00488,WH-CHN,710,62,24,9,159
2024-11-01,PRD00019,WH-DEL,81,163,65,22,115
2024-11-01,PRD00368,WH-DEL,747,94,37,8,212
2024-11-01,PRD00452,WH-DEL,671,72,28,5,222
2024-11-01,PRD00143,WH-CHN,273,196,78,27,237
2024-11-01,PRD00600,WH-MUM,180,152,60,19,206
2024-11-01,PRD00415,WH-BLR,587,56,22,26,153
2024-11-01,PRD00737,WH-KOL,791,143,57,13,65
2024-11-01,PRD00678,WH-KOL,525,195,78,5,121
2024-11-01,PRD00758,WH-DEL,506,146,58,18,199
2024-11-01,PRD00646,WH-HYD,606,138,55,7,279
2024-11-01,PRD00455,WH-MUM,242,61,24,15,299
2024-11-01,PRD00153,WH-CHN,434,77,30,27,119
2024-11-01,PRD00684,WH-KOL,474,132,52,20,170
2024-11-01,PRD00430,WH-BLR,712,123,49,22,37
2024-11-01,PRD00660,WH-KOL,163,164,65,11,131
2024-11-01,PRD00069,WH-KOL,483,125,50,16,78
2024-11-01,PRD00690,WH-MUM,60,177,70,25,193
2024-11-01,PRD00390,WH-BLR,711,100,40,11,130
2024-11-01,PRD00560,WH-MUM,78,75,30,13,55
2024-11-01,PRD00183,WH-HYD,45,79,31,5,89
2024-11-01,PRD00608,WH-CHN,421,103,41,23,66
2024-11-01,PRD00243,WH-DEL,565,170,68,13,162
2024-11-01,PRD00739,WH-BLR,129,105,42,25,8
2024-11-01,PRD00788,WH-DEL,86,199,79,17,238
2024-11-01,PRD00317,WH-DEL,403,92,36,9,37
2024-11-01,PRD00266,WH-KOL,83,113,45,13,123
2024-11-01,PRD00100,WH-MUM,231,125,50,21,27
2024-11-01,PRD00257,WH-HYD,10,199,79,12,128
2024-11-01,PRD00497,WH-CHN,125,96,38,3,220
2024-11-01,PRD00720,WH-BLR,401,189,75,24,34
2024-11-01,PRD00449,WH-DEL,105,148,59,29,236
2024-11-01,PRD00477,WH-BLR,431,197,78,9,289
2024-11-01,PRD00071,WH-DEL,324,152,60,20,258
2024-11-01,PRD00747,WH-CHN,71,155,62,7,277
2024-11-01,PRD00347,WH-BLR,697,109,43,27,128
